45891368,67,176
15503879,210,5
13802470,100,33
41708903,150,51
15936417,159,6
2368759,75,23
29172832,100,24
45641998,270,6
45934042,199,30
45936182,100,30
45944613,85,1
44753121,69,3
24685718,100,2
37788359,150,0
17720304,100,4
13934198,104,31
15751922,149,24
14331244,100,8
3150708,95,23
5937829,80,8
26777432,100,29
46005114,130,19
45917375,250,9
46017070,80,88
46021159,220,16
32951587,55,36
45641998,290,11
1464510,109,16
46058130,121,8
46060395,129,5
46064520,80,25
4172093,200,22
8589751,95,19
33634007,85,64
46076562,160,40
15895871,165,16
46104716,90,8
14667606,120,9
46135700,50,0
1221888,120,4
26688955,250,38
46148113,107,159
46017070,60,200
46161497,385,65
46198951,120,27
46200693,125,16
6026343,120,2
46205874,65,0
20103810,125,30
46197921,120,4
25503705,108,17
12544530,135,13
4867832,125,19
46272896,115,17
13034277,140,1
13294104,110,14
25984010,100,0
10054580,99,3
9489931,140,195
44487712,160,35
46359471,125,15
1313397,62,2
13969786,349,19
11073873,113,5
5021556,250,19
46388706,150,10
46394341,150,2
45096883,120,1
7031530,500,8
17669453,129,1
46440965,170,35
46442052,109,3
46444589,149,16
5644597,120,4
14150525,225,28
4519705,85,25
15553129,40,1
46470111,210,1
46470111,64,1
14183444,200,61
11701506,81,2
46528989,210,26
2328711,148,9
13166320,145,11
46545782,90,4
46564004,130,112
22078736,69,62
29813963,100,15
46610485,78,9
7916220,150,4
2651625,200,17
7872614,120,3
5675433,210,1
8812432,325,16
18382565,35,0
46640704,62,68
46643228,295,15
25858429,120,18
6488934,140,24
45296200,175,1
2699908,380,47
46709350,99,17
46718394,60,71
4949075,100,62
20445818,74,138
46061502,50,3
6325065,145,7
42152626,120,48
3551456,110,6
18655432,30,0
43717165,50,0
3669392,150,29
62658,75,9
12088138,225,0
12957800,221,17
46878277,95,4
46884262,135,59
6915637,200,3
38372252,159,24
46309544,60,186
46926830,90,24
46928483,86,7
46927948,79,2
24061181,110,28
46944252,175,60
46962563,89,16
6783658,150,23
46998089,98,11
47021452,120,360
21467384,165,21
1613938,95,7
47042354,120,9
5204447,225,9
47042751,115,15
47043774,100,1
1464510,175,10
10650470,90,0
19122863,500,0
4761847,350,5
47105043,190,1
12045419,130,0
47109398,90,1
409583,130,148
4631902,99,29
47144162,150,27
29229049,90,52
18933898,159,1
7697086,60,5
47173256,300,27
47179858,195,18
44841330,100,0
10704602,150,36
29693546,80,27
8544353,198,22
22801518,300,6
2566356,85,7
4616312,225,29
26066038,125,3
12535095,79,42
25940173,325,0
1464510,90,3
8116206,100,34
1464510,175,41
47264238,60,0
486956,83,6
4626097,159,5
46522167,176,141
5329156,90,1
8977623,100,8
47264521,345,32
47328696,70,7
44085154,99,7
47334123,130,35
10456257,99,16
46905826,95,0
21596826,220,55
10156840,275,5
2352096,99,18
5713760,150,35
4875974,89,20
47264416,40,134
17091788,89,3
47400823,180,1
46573130,99,47
23563568,90,16
47360418,125,75
20142861,100,36
4695983,109,5
15073333,85,59
35376227,120,27
19489690,195,11
4342237,89,141
29930891,85,8
45184404,99,10
8081159,180,12
47470798,125,4
20691382,255,0
7390838,80,14
11582824,250,3
5522154,95,1
47479242,30,35
47488821,75,1
15279587,100,3
7418599,149,7
47495857,95,11
47499392,60,9
1614419,102,39
11144394,117,39
1464510,250,19
47534178,119,26
31288018,149,30
47539621,240,18
47042107,104,13
2803438,62,1
3325856,99,34
7265686,125,12
39503636,110,0
34908759,99,28
47577960,199,9
6384372,200,3
6451002,110,0
166264,85,9
21145640,130,5
4812987,100,5
47611346,295,29
3555537,200,2
47626166,165,207
45611510,120,13
47634967,67,2
8009997,125,3
16179046,250,41
11141937,175,56
47686543,200,19
29302922,174,50
26529123,60,6
9850371,119,8
475143,75,18
24015179,120,2
41042925,599,35
2114997,139,4
12563886,130,1
9259586,99,12
2999066,110,0
23060282,95,179
47780197,68,5
18811175,99,2
10144681,150,38
32657123,150,4
1812236,79,8
47817917,100,0
47818173,105,8
47820987,95,18
8079084,150,61
26492200,135,12
3566142,85,14
2881085,85,62
2480425,60,30
47479242,59,12
12114125,165,2
47842477,99,21
2881085,225,2
1781774,120,8
21683808,90,8
23692214,65,95
7734473,125,19
16838987,70,2
47886326,80,5
47895041,150,8
28678425,65,10
9695423,89,0
44201226,115,1
6973466,99,13
8687618,115,41
7594884,99,27
7642246,135,9
29811397,180,7
12856622,175,136
45344564,69,17
12856622,95,207
14183886,80,0
46613548,160,0
27896773,89,16
16033276,150,39
13771685,110,0
3657336,81,10
17556142,90,5
47998711,110,18
48000203,85,8
48001775,200,4
48047464,85,23
48047515,119,16
14925699,75,0
16768552,189,43
41042925,550,20
41042925,499,1
48059620,45,37
38245513,220,1
41042925,750,1
48066156,120,23
3320018,65,1
48040825,75,27
23905541,109,0
20883520,80,0
5182266,120,2
15781963,135,4
1672823,380,24
21975898,85,11
6076845,90,40
22318044,60,3
3445254,165,22
43923147,200,2
20883520,200,0
7594884,109,26
48144218,125,46
12890254,139,11
10528166,89,23
3825509,90,35
48158577,77,152
48158577,108,173
13374062,120,34
4319288,171,6
19212969,84,9
46755996,125,14
4418792,85,134
48236350,110,35
48236657,100,2
1464510,93,10
19497851,250,15
4910458,187,19
2958047,75,1
4230677,90,140
9665876,300,5
43359318,200,1
1795988,155,1
16805754,125,0
48383247,150,7
1826504,175,6
8959320,70,0
4735650,99,26
6749406,120,32
48388216,100,50
48388687,150,15
48385299,89,7
47439090,130,259
48397260,175,31
31073124,85,0
20021396,175,7
48417013,140,10
6403202,170,6
9843541,120,7
4416084,250,23
23033661,100,0
20972522,80,3
36947300,310,20
37262126,65,7
12904623,85,18
48479869,120,7
17517079,159,17
14877501,400,22
48490311,87,3
10156487,248,67
27847761,180,8
27948402,50,85
4553903,500,0
651724,175,3
34635248,200,51
47132067,250,12
35889746,99,30
7401689,73,1
2939531,119,13
4178937,180,2
4724749,115,37
1464510,73,19
12599782,125,3
10696233,99,20
1464510,116,30
30854045,77,13
26726824,120,4
892550,555,25
6440713,110,8
39134453,175,8
21406789,66,37
24396048,90,4
8795077,99,1
48601769,80,2
48605139,169,36
28614173,145,25
48297772,110,24
47846875,159,35
871297,61,1
48653787,80,1
48664404,175,13
11864385,140,1
21600044,85,8
26073108,140,1
10011513,40,0
48706841,120,39
13086486,100,0
35235141,95,16
14891913,185,0
15410064,250,0
46763524,135,29
48750279,195,18
12426795,110,18
6911859,65,79
2524806,199,5
48771282,70,6
48784588,110,7
48790899,90,190
16076056,110,6
35732821,125,16
48842488,115,95
48858241,130,14
7994920,135,15
3332212,108,11
3363026,140,0
7585319,40,0
13026743,200,24
5196152,120,6
11969034,89,6
48971793,175,3
33177217,160,21
48999064,180,0
5342880,100,0
49010293,120,9
49017938,93,67
21467384,209,3
49020384,150,0
2937484,448,14
7209870,88,16
29360401,68,134
13192638,200,2
49026622,160,16
49027449,195,17
9355095,190,24
49035725,175,1
6409277,105,2
5815014,175,0
49071809,129,2
6633446,99,5
49079801,125,0
2238440,280,59
13192638,80,0
49086056,99,8
10509235,95,22
49103027,295,0
48059620,38,70
49109941,115,21
26005433,105,16
5207679,119,23
3043156,95,10
20518883,125,3
49155747,42,1
31644172,105,29
7134681,69,23
49189764,64,4
45344564,85,17
49104895,120,0
49242514,350,32
49245074,100,43
49249842,130,3
14286314,50,0
49264788,449,42
49267297,150,0
5693880,155,3
49275632,120,9
49271865,90,23
48791845,141,155
9243344,75,3
49157961,140,1
22427442,195,11
49318956,96,42
18940016,159,23
15004548,110,14
5142564,150,21
49347546,100,0
2239087,50,34
11846952,125,40
49366008,120,1
43932029,250,38
1464510,175,21
45584652,48,1
4524749,130,13
1464510,111,13
36628748,120,16
18946887,200,13
47957952,198,1
49421285,90,73
19728342,42,1
8431889,99,6
2388283,150,15
33143149,99,6
40096777,80,0
21754003,301,45
49475014,745,18
49487736,86,188
49203589,95,27
33438409,185,12
13852615,110,27
49538851,125,6
49540212,90,6
49543360,249,0
31742573,95,5
44168250,156,29
44168250,120,32
16391789,200,0
49598933,75,8
24855005,100,9
4172093,139,158
4774700,116,23
17661806,120,16
178521,149,11
49621353,203,2
49622479,225,3
32510360,180,1
49629152,100,19
49629206,135,23
9752457,130,30
49420317,125,10
43478972,90,12
16766950,123,26
37550998,150,36
4055109,200,1
815279,125,11
36129163,35,4
1687485,110,2
2503008,150,0
49705076,55,0
41077999,81,17
49718227,80,7
19818123,150,7
26788371,100,1
26487892,160,0
30427318,99,3
5842177,140,11
41155891,73,18
13879780,100,2
15104035,100,0
2339287,300,3
20660883,48,40
1552077,110,4
4473752,160,14
49765302,65,1
49768032,300,21
1477248,91,23
12323002,119,0
49788175,100,13
12835331,180,62
49804687,80,180
4091515,80,133
49833474,45,1
1219810,175,7
49846450,120,11
10076897,100,12
16802252,90,8
4202340,85,29
14895611,135,1
32979060,180,25
20280216,220,50
12751950,95,0
45676453,80,15
49918954,130,23
27860514,350,2
43706091,120,33
2028878,59,17
4091515,319,6
49922744,100,0
49867347,99,35
10564677,100,15
36220567,149,16
49954026,33,4
49971103,50,0
49974168,79,24
1464510,175,42
49979943,280,15
49982323,480,34
44101133,65,6
17417038,90,30
49991248,75,0
4246489,100,9
9963714,140,14
49623381,120,5
25562293,99,6
6696500,95,3
50068892,60,59
6268597,999,7
50099211,210,38
17873229,60,2
50101008,95,7
5254323,200,24
24100262,129,0
50104526,349,10
14255059,109,26
22184580,120,0
2046937,150,19
14183886,162,2
28032216,151,35
13123877,49,6
13123877,99,13
11303672,100,2
50177035,150,13
50177778,225,0
50178562,75,1
50178204,115,1
50178899,95,10
49925703,210,28
49925703,165,55
13997215,95,2
50178204,160,0
50189454,70,0
50197143,109,11
8873574,89,58
50212830,129,18
50212950,119,5
19918468,134,4
3080204,149,6
16530956,120,4
32523865,69,1
5023313,99,67
31005048,80,3
50273094,90,0
33717661,136,11
1464510,154,3
50280530,180,15
18150638,95,5
16314065,120,2
8626204,68,0
16314065,120,5
46827833,110,0
17729271,125,44
11517076,110,3
50360760,150,3
298957,125,9
1796476,47,0
18905348,150,16
7498059,150,32
10271599,200,0
50386525,100,14
4861941,80,0
50431845,100,9
8511741,49,0
10233949,450,44
13656893,135,21
44776873,130,59
638101,100,5
14979374,70,5
9817790,200,26
37158057,69,6
21076420,195,4
4474767,79,5
50454268,120,10
1464510,78,29
1464510,135,28
50501567,65,1
50505151,110,7
39318486,250,49
50532140,135,32
7172088,247,42
49193516,100,1
32573888,105,6
517215,105,49
934348,200,1
40135760,299,23
6379184,150,1
50589136,300,16
5652355,80,1
7703540,121,0
50616550,70,101
50626183,115,136
50228985,129,1
47819385,375,13
7503909,220,15
11849516,120,1
8697557,100,1
44419971,120,170
50626183,115,153
50616550,70,134
46077789,247,33
26374167,74,7
32204431,140,10
14312359,110,27
3158611,95,10
1464510,100,22
50712320,119,2
43758931,180,94
23283041,260,0
6224761,140,6
7209870,200,2
50718029,160,0
25548006,89,4
11672477,150,14
6401215,68,146
50739144,140,25
50743705,120,20
27638169,148,4
50751907,80,3
18912886,100,1
10928241,35,0
50792765,80,2
50793178,150,0
19458094,92,28
49884024,130,0
210082,185,12
50810324,100,47
50812706,110,25
6205606,77,13
50759563,115,0
16838987,130,0
2985418,99,18
35623685,50,5
29196697,180,11
50818754,150,6
719415,150,8
1464510,63,3
5673885,195,1
6911124,220,24
38425445,145,18
50903092,94,30
7176784,145,235
50934433,120,9
2218299,149,2
1464510,200,37
50975580,320,1
50998260,295,22
9427739,100,28
9426534,110,19
50879715,70,35
51008058,120,6
8301974,75,1
51015890,38,6
51019812,65,0
51030341,70,8
1464510,69,4
41450121,119,20
49287178,90,8
51053530,180,34
913437,250,13
50433218,119,0
697463,130,1
1591265,90,0
23115871,50,0
2809529,154,0
4628739,259,23
14389508,265,7
2747911,80,6
36065364,250,9
51129013,175,28
27396492,92,0
3524462,90,22
51138115,149,0
3256461,250,1
51161831,169,5
2556382,100,0
4952693,79,1
17461875,100,8
5134169,99,0
30069456,89,0
1095892,115,2
51220415,170,70
34204422,150,0
12614006,199,14
1365084,125,4
49763572,190,0
4395339,95,1
17266531,196,15
51288841,240,54
51288650,150,0
8377891,150,9
12572898,205,24
23575739,95,10
4168597,150,3
744499,205,21
23642621,76,3
51307295,82,70
51312033,60,32
2696219,133,9
11508858,360,1
39618418,79,12
51352912,65,4
50975580,320,1
50975580,320,0
44219143,120,7
15039996,99,5
50975580,155,0
50975580,195,0
50975580,145,0
51392731,80,0
51393174,110,3
50975580,295,0
50975580,155,0
42421869,250,0
36151297,120,33
19759752,120,1
28441414,119,1
39151227,85,5
45297374,98,13
51425723,500,0
16609047,300,5
31777399,90,2
40529422,180,29
12108513,80,2
33642840,104,2
10076897,85,9
48030274,100,1
5459946,225,5
2556633,198,4
51487367,70,0
9069732,145,9
6611122,99,7
51495732,42,0
19759752,60,57
20254424,75,5
6922892,84,3
51517387,105,2
51516972,90,0
34133140,185,8
10076897,85,19
10076897,85,8
10076897,85,8
51561627,80,15
48134068,130,88
51558937,200,58
51577494,100,2
51579287,150,11
51582943,164,28
51582537,60,0
49171940,230,37
4301272,200,29
37335664,65,6
18549497,140,20
11832094,105,30
51635276,75,29
21624298,95,9
4382288,189,0
51649438,84,0
7004436,100,12
22996989,75,4
17417098,200,5
11008557,300,23
28270859,275,7
7594884,99,18
22943853,59,10
14183886,99,7
11667528,100,8
24149039,120,13
18483278,195,2
19759752,60,29
51736787,170,78
51718150,115,151
2829912,80,3
3856517,219,24
51153488,135,13
33984791,56,7
4056090,180,49
20804343,195,4
51806249,125,2
51813604,145,1
18583875,135,33
1512172,70,1
51821132,90,50
8510828,55,36
9139548,150,1
49531171,165,38
3680046,130,20
27251842,250,10
38225075,150,1
1464510,175,19
9435259,200,15
6268644,229,40
7481329,49,20
6411540,130,16
51923561,75,2
13116549,180,17
42969970,300,12
7082567,195,11
16207886,125,4
51946366,200,12
15916616,125,7
51988488,140,11
5677135,70,0
51999276,75,72
52004828,162,28
52006198,150,4
29454223,141,3
32936034,100,1
52020496,150,2
10055973,150,16
14118176,130,1
52046433,189,10
10076897,85,7
10076897,85,3
10076897,85,3
575095,90,0
52073575,145,21
50975580,185,0
24138541,300,0
1598282,80,32
1464510,168,2
10076897,85,6
5689129,110,16
10076897,85,6
4138939,60,0
4555726,180,13
52173695,125,1
52180905,66,20
4315623,225,25
669178,199,53
51654525,800,0
23732319,80,14
10076897,85,4
10076897,85,4
10076897,85,6
23193874,150,11
52299956,75,25
52334546,179,55
4892299,170,107
5284681,75,4
8497487,375,38
25002070,79,1
52423702,149,23
29106662,85,14
52500676,109,0
51390087,90,28
2819553,100,35
44636572,138,1
52524076,199,19
52548458,70,13
9748418,85,29
52558016,119,1
3009012,120,19
10711622,50,1
52621846,250,1
4513819,130,25
52635863,150,39
4427983,140,1
1464510,72,30
43205475,120,6
1464510,175,14
1464510,179,14
1464510,124,7
12866932,149,1
1464510,92,14
33887588,129,38
22231144,87,21
1104538,475,21
7970021,250,12
43003215,140,23
17500877,63,7
8731642,99,94
1464510,89,12
2658665,130,0
52752092,74,14
10882714,160,1
7169363,239,28
24280832,110,4
52838604,300,9
34760519,130,17
2061507,180,29
52851370,225,4
52395502,225,0
35987026,30,2
10156487,130,11
52920240,135,75
2978152,100,20
49846186,179,0
52671214,100,9
52912588,80,7
53005025,299,29
37891311,120,26
28054805,180,5
17998968,110,6
3518386,400,9
20971848,110,10
20829073,90,5
40279627,75,2
2205206,180,0
40687341,49,0
11240168,105,15
11008029,250,12
12657324,100,10
2555783,70,0
8873868,110,8
53180393,100,13
6567190,120,3
31952815,220,1
9757302,125,36
1464510,200,19
53282985,130,2
26675048,140,34
7526497,239,69
9025314,79,20
53313217,145,18
53323264,79,184
35092820,150,12
16302593,80,69
10965649,425,123
7413447,48,11
37019270,88,0
53395293,59,6
53402018,115,24
30781750,160,16
53435370,40,0
6508671,140,0
23701338,150,0
39358934,97,14
31846441,185,3
18998806,150,11
53539601,75,60
53542299,190,0
4021980,110,48
10844398,179,30
5399286,169,46
4369217,220,60
11755849,115,0
53580342,150,17
10772723,100,24
53672158,172,28
1464510,175,30
1647820,120,9
53685261,210,4
191980,149,31
53734444,85,402
40614875,147,11
14795214,130,34
350995,250,0
53748735,89,14
53692197,90,181
1464510,87,58
39548686,150,22
38928419,150,5
1464510,89,10
53711936,200,2
18449659,200,11
6929002,300,9
54015357,255,0
1464016,125,35
5455771,190,33
25457951,175,9
12116126,140,36
4044187,75,23
54051674,95,13
6285138,180,0
22960118,93,8
17063012,90,2
22928421,100,1
29736712,90,20
857406,80,7
3017663,111,25
46274703,100,44
54096205,145,5
16739127,98,0
49467152,90,0
53829324,85,159
5763137,195,14
54168320,150,32
49847642,270,3
2193869,250,0
12029171,250,8
5421078,328,3
22022136,200,0
54036035,90,160
24694864,75,6
25356103,99,2
23214732,250,19
13033758,200,6
32839615,75,18
1882741,165,52
54305447,70,26
7843078,160,0
2698418,332,9
54332982,120,49
13689090,95,16
16575399,100,88
54036035,115,165
4851247,140,34
46243609,117,19
1464510,140,31
4398472,90,3
54462854,150,43
21772449,100,1
21478466,94,39
5075529,200,11
54497315,75,0
7715825,130,10
531693,110,2
54519450,65,29
31469796,140,0
54583391,100,11
16530956,100,16
54591923,40,63
9322038,258,16
25338916,175,1
54605145,200,0
23209088,100,17
50886880,250,11
10915330,80,8
54654226,150,45
13354749,106,5
9680861,125,25
54703257,100,0
54611195,90,7
16213959,65,0
3653084,110,0
1882741,220,50
16164110,80,1
46470647,80,11
54827669,75,68
12180635,120,16
22838599,190,1
54887788,100,27
1018575,120,14
54942675,120,8
52628502,110,210
19526813,115,8
54983161,100,1
24583659,175,28
33838655,150,0
10688465,160,21
19214363,100,4
55082978,40,0
5649261,158,10
46390651,98,22
55106841,220,46
12027723,39,92
35564311,60,33
28144467,230,29
40374757,170,4
1464510,104,6
37400867,75,36
669178,89,7
32520897,245,13
43474155,410,4
55268153,130,0
55265445,89,0
55278808,180,8
12690975,80,3
55284313,75,7
55288093,99,105
2825829,195,21
3513031,200,26
11005324,90,1
47009876,120,14
11209623,150,23
5287744,130,51
55384011,110,19
55268123,80,0
16344418,95,9
18238265,130,22
21756628,80,7
55396183,170,15
7723819,125,8
29582869,190,1
29196697,80,25
55528286,300,30
3154824,150,19
15573548,99,32
23207490,110,0
5301164,125,0
666779,129,14
1464510,102,1
13774294,150,9
669178,139,11
20654315,75,0
1464510,120,17
34330083,127,31
26188418,100,3
3558013,99,8
7361355,375,7
1334399,200,42
15986903,110,7
8989566,100,2
15385644,120,20
46759377,200,0
38739337,115,12
7238866,100,35
4666875,40,2
29254039,120,8
26619532,115,27
17426840,220,1
34255731,50,19
55883768,79,0
13845445,200,4
55895809,149,14
54533162,90,7
1431482,180,67
16562274,90,6
55942554,80,1
3802550,139,6
9719104,206,10
1464510,175,39
17159853,120,27
392580,145,36
56016079,110,15
56028360,110,46
5666403,100,1
56041576,150,14
8148738,90,30
17861290,150,0
56081965,90,3
12509668,120,6
20981107,135,35
56190762,150,0
5371021,90,0
7515467,60,1
18703009,85,5
2241489,300,9
56225747,100,0
56258088,47,118
2160394,59,2
30957215,249,10
5645462,105,13
8558897,199,41
51341087,120,39
16014278,60,0
56440053,90,133
56046911,145,5
11387533,75,0
6700167,120,81
52650276,83,2
56484880,159,6
56520367,210,4
56258088,47,156
56572624,150,1
13436754,90,46
42929817,105,110
56615122,190,3
56081475,120,44
4605363,433,28
4366178,169,22
4127075,159,6
15008959,175,32
29308124,150,0
11017616,80,7
56792214,120,0
51199098,141,27
33354878,149,13
36960876,100,16
2367108,150,27
20964937,350,9
5691973,252,1
56860005,80,3
29746623,155,6
56874120,85,4
4926684,115,1
56918032,220,0
39174315,120,13
56965840,135,18
24416286,58,24
5616462,150,3
56974370,100,9
57013247,150,2
56941488,120,5
57018382,150,3
34310125,70,3
16430570,129,1
56942995,210,7
57084418,175,9
4937130,160,2
57092885,150,2
29098246,100,5
7797614,162,37
38560640,65,226
57151856,120,2
15268499,120,4
57179832,64,159
5443242,92,50
4512372,170,78
5988827,99,10
57268768,50,67
57290734,150,0
45761138,2500,0
3216241,200,3
57297252,59,9
20773372,41,3
57359867,250,3
15892996,299,15
1464510,125,61
20832488,110,7
7349969,100,0
57486614,89,1
57494503,45,2
57507091,149,1
57543556,215,16
56738716,169,1
1738407,120,1
57591198,80,56
57591198,138,57
57280675,140,18
57606444,125,20
7515467,30,0
57378136,400,47
3421572,30,8
57658307,225,0
57692706,139,0
9718864,195,16
57712541,145,5
2242235,53,48
12322577,75,7
57732314,91,13
57745088,100,119
57746069,135,11
31542058,96,0
40623324,110,2
896003,75,37
23995927,130,1
57843575,125,8
8666302,115,36
57864220,150,1
57871272,160,7
6709176,189,5
21771899,79,6
57908826,140,19
12326984,79,0
4179931,150,1
34203893,19,4
57988759,120,14
57989665,50,180
57990070,100,17
53570177,89,3
57996190,115,9
54597209,160,25
58014224,249,6
58018953,110,11
58028918,110,3
14187610,99,193
14187610,105,198
16039854,99,7
58032493,100,9
6343267,100,1
25127376,120,39
5794799,120,1
13866148,120,8
58083795,98,286
7725750,150,131
7725750,100,167
6495502,225,65
35928995,395,45
8795077,99,3
58137464,120,7
2794984,180,30
58141749,115,5
1464510,240,19
58150328,180,7
7524088,98,20
7670175,99,32
5273717,98,12
8121342,700,0
58175485,45,190
55288093,99,86
6361514,110,7
10107248,249,25
21159386,130,2
34558602,55,50
1464510,175,34
6303179,90,28
13200097,180,6
16360879,60,4
8558897,275,20
8795077,89,75
58347062,170,55
23901564,255,29
12491964,99,33
1464510,105,48
58428526,225,18
195909,200,11
58446174,49,0
1464510,85,46
58457540,97,14
58467931,350,17
52153125,82,31
58563168,280,6
58568686,102,22
50879363,330,35
58573877,100,8
11317071,60,6
3552147,359,6
41074754,250,5
58083795,145,249
31071163,60,17
8137940,120,28
58669454,150,1
58672659,120,0
7023284,300,23
37253702,320,11
3538107,100,4
14128986,111,20
19523378,46,12
19647281,120,8
58710677,160,163
20405,400,47
716552,100,5
58723153,90,103
49346992,135,13
57380085,90,5
13744875,99,20
58813481,110,231
14664661,89,0
4630778,119,9
8791692,110,20
58841005,180,4
14853663,165,1
58874313,200,11
58877771,80,0
58891571,90,5
58901847,150,44
58980240,95,8
58998731,195,15
59000479,135,36
14853663,135,2
4136041,250,66
26145849,220,9
59023391,300,4
27733078,78,52
21690224,185,6
19244472,200,7
59112599,100,35
58844750,155,81
17593168,114,24
8015756,70,0
13774294,100,0
1464510,93,9
58905282,259,31
39960021,40,33
6236573,140,28
59203588,109,0
57376048,110,1
7312657,160,18
47092412,197,64
8558897,275,57
10706669,165,0
48848891,80,1
20514386,97,12
22023969,179,5
53005025,75,30
58307157,175,23
41281292,103,6
2452692,298,16
1464510,175,17
49467463,178,55
10538884,80,20
47526060,125,35
50812706,65,72
12528721,89,1
28850664,100,9
852615,95,1
59583182,150,28
59584355,75,2
12004296,46,10
1915653,195,9
58055516,55,11
18303460,109,7
11394351,124,20
59741426,130,20
59743122,150,51
57154311,119,15
7081848,100,0
59779825,107,6
4555414,149,17
1464510,166,29
46169606,100,45
2296343,100,8
1820567,150,16
34177068,90,1
11766306,116,2
12456139,75,11
59948241,109,20
20126629,72,2
2176156,50,62
19391689,115,3
60018175,125,15
59321901,40,11
7591797,115,27
6077975,190,1
24199097,289,26
58439667,90,28
60047987,229,35
60074593,135,33
50419165,175,15
33676232,70,0
5360519,65,27
60139354,95,73
1464510,175,10
57306330,225,1
3694517,63,74
37079296,140,25
60029903,145,26
60226519,130,23
6911859,179,22
15712909,65,83
1464510,175,42
42461391,144,9
669178,79,11
13774294,60,1
2914515,95,28
22960118,109,5
8899006,90,8
3256150,200,1
52540725,180,11
2625101,115,11
17278751,130,8
3981244,100,1
60510703,145,4
23343555,130,1
15364680,145,7
6683439,175,3
60624341,200,10
15262175,99,0
5786813,999,0
34486534,300,5
2030712,140,12
19057802,90,20
12290563,140,16
32947039,216,8
21526374,125,19
8828818,120,14
4678369,128,33
25836004,119,215
8155150,200,114
6898966,120,14
40148817,115,25
60858843,159,11
19995382,135,0
20405200,122,11
40715083,160,29
15053970,150,0
60882495,76,27
27698773,80,0
7304906,50,3
36332297,99,12
60906974,128,0
6400780,115,16
60914837,100,26
33768409,38,0
60976334,215,18
60991065,95,12
1937861,150,1
48582599,160,45
34495241,150,5
11701759,120,266
60906196,135,14
5403749,99,2
60918119,90,19
61051024,100,19
60919228,90,23
60907230,125,45
11794509,100,6
61067558,200,29
10144440,300,22
50875975,91,8
61094269,130,305
60338541,140,34
8510828,110,0
5695536,65,33
61137741,100,2
14261830,165,2
40788106,85,17
20945294,85,6
17668361,90,8
61198816,120,15
61208652,129,7
1464510,175,9
1464510,129,14
60909308,90,20
856540,115,16
5941237,80,1
61229635,170,11
61229827,175,8
10203862,111,41
15808143,600,17
7015246,120,4
3177070,125,11
61296014,189,9
7165492,210,4
56251661,99,7
25249414,131,9
61230351,149,9
61230478,150,28
61361517,150,17
61361682,90,12
61369218,75,18
61370527,120,45
1464510,90,21
5097799,156,127
5403749,129,1
9419384,78,12
31565954,349,25
61413189,265,34
14408115,79,3
2887329,120,22
61450024,93,161
61386575,90,6
61257042,100,1
23577905,165,7
45024401,73,29
61362125,130,3
1464510,105,13
61498331,150,1
15068487,150,2
61498545,120,1
61498626,350,3
61504535,120,26
2176156,95,1
517215,169,3
60019409,100,4
61533686,105,68
61540500,60,110
61498730,90,6
60023298,90,17
61622508,120,17
7290618,99,8
5720466,90,26
31746541,139,23
5353087,89,12
54031948,89,22
61749423,175,7
55754730,249,0
61763951,129,39
61763650,110,39
7439663,130,13
15050134,180,10
61792638,115,45
61793365,125,92
20271839,225,37
25338853,145,12
27992430,150,22
61850544,239,5
13693824,105,35
61913671,216,17
33345384,131,3
61966560,80,3
2289851,135,47
56572624,350,27
15007930,80,2
20398967,109,44
36150181,120,4
62064482,180,9
21683808,40,3
62083818,325,0
62096978,99,7
62104010,125,33
15842054,45,5
53036810,270,10
49109243,176,0
59740634,120,33
10755325,130,26
62150412,90,4
62208453,140,15
11823844,120,3
8948269,195,30
6113793,250,3
62255142,300,11
36507423,98,1
12949105,125,6
8696325,140,0
8340008,115,24
48146572,180,23
62373369,136,22
34170733,195,1
24189354,70,71
62403836,85,7
33299938,170,10
62416999,149,18
9412286,90,76
46691672,159,19
44168250,120,12
61498960,150,13
62505560,150,26
58428526,225,1
58428526,225,8
62506957,55,66
1790158,425,32
62524054,240,6
62526573,150,3
59178223,200,0
62306884,41,23
20189503,99,24
16916680,99,16
62649828,150,15
56957281,130,3
54854171,125,32
10567920,140,24
4545258,85,15
47836549,120,13
15537632,85,18
62737325,129,20
15527375,249,22
17609272,85,2
27850314,170,7
62791495,197,26
62896590,105,28
52085437,89,15
62908582,99,9
61777518,125,14
62904866,78,17
5317285,125,35
62924069,110,2
16939115,130,2
62977977,95,26
3558013,69,5
4125856,120,35
21739324,115,1
58141749,75,7
58141749,115,1
58141749,85,3
24891906,120,2
63062273,115,0
63068142,250,1
63072683,150,2
63085122,150,14
17113007,69,41
33770076,70,2
24279237,150,9
9462022,217,56
33931671,95,8
9462022,219,50
25003110,120,0
43015891,100,6
11409593,315,24
63186522,110,6
6192042,125,299
16455188,100,1
2797892,125,124
19112311,135,33
870437,91,159
63215612,60,46
517215,135,26
30401005,190,3
63235250,200,10
14087019,119,4
60465357,92,36
63326610,120,2
14227674,100,11
61518439,99,10
4044277,88,117
50904502,110,42
63389979,220,5
24162512,120,2
63408411,120,12
54827669,62,49
46691672,171,20
63459419,150,6
63465311,120,14
998030,93,23
3097516,114,10
7594884,159,12
62782920,155,26
3399485,80,7
22944920,108,75
23483318,185,15
6516787,50,1
7394883,85,8
7759839,124,10
2381362,60,5
17118257,139,4
